Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2022.0,jun,6/1/2022,Sikkim,MAXI CAB,Others,Others,0.0
2022.0,jun,6/1/2022,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,Sikkim,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2022.0,jun,6/1/2022,Sikkim,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2022.0,jun,6/1/2022,Sikkim,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2022.0,jun,6/1/2022,Sikkim,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,Sikkim,OMNI BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,Tamil Nadu,ADAPTED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,AGRICULTURAL TRACTOR,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,AMBULANCE,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,ARTICULATED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,Tamil Nadu,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,CRANE MOUNTED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,EARTH MOVING EQUIPMENT,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2022.0,jun,6/1/2022,Tamil Nadu,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,20.0
2022.0,jun,6/1/2022,Tamil Nadu,EXCAVATOR (NT),Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,FIRE TENDERS,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,FORK LIFT,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,GOODS CARRIER,Others,Others,37.0
2022.0,jun,6/1/2022,Tamil Nadu,HARVESTER,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,MAXI CAB,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3039.0
2022.0,jun,6/1/2022,Tamil Nadu,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,5.0
2022.0,jun,6/1/2022,Tamil Nadu,MOBILE CLINIC,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,172.0
2022.0,jun,6/1/2022,Tamil Nadu,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2022.0,jun,6/1/2022,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,199.0
2022.0,jun,6/1/2022,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,533.0
2022.0,jun,6/1/2022,Tamil Nadu,OMNI BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,Tamil Nadu,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,584.0
2022.0,jun,6/1/2022,Tamil Nadu,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2022.0,jun,6/1/2022,Tamil Nadu,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,3.0
2022.0,jun,6/1/2022,Tamil Nadu,TRACTOR (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,TRAILER (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0.0
2022.0,jun,6/1/2022,Tamil Nadu,VEHICLE FITTED WITH RIG,Others,Others,0.0
2022.0,jun,6/1/2022,Tripura,AGRICULTURAL TRACTOR,Others,Others,0.0
2022.0,jun,6/1/2022,Tripura,AMBULANCE,Others,Others,0.0
2022.0,jun,6/1/2022,Tripura,BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,Tripura,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,241.0
2022.0,jun,6/1/2022,Tripura,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Tripura,EXCAVATOR (NT),Others,Others,0.0
2022.0,jun,6/1/2022,Tripura,GOODS CARRIER,Others,Others,0.0
2022.0,jun,6/1/2022,Tripura,MAXI CAB,Others,Others,0.0
2022.0,jun,6/1/2022,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,21.0
2022.0,jun,6/1/2022,Tripura,MOPED,2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,Tripura,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2022.0,jun,6/1/2022,Tripura,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2022.0,jun,6/1/2022,Tripura,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,Tripura,OMNI BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,Tripura,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2022.0,jun,6/1/2022,Tripura,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,52.0
2022.0,jun,6/1/2022,Uttarakhand,ADAPTED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,AGRICULTURAL TRACTOR,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,AMBULANCE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,ARTICULATED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,Uttarakhand,CAMPER VAN / TRAILER,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,DUMPER,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2022.0,jun,6/1/2022,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,955.0
2022.0,jun,6/1/2022,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,19.0
2022.0,jun,6/1/2022,Uttarakhand,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,GOODS CARRIER,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,MAXI CAB,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,374.0
2022.0,jun,6/1/2022,Uttarakhand,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,Uttarakhand,MOBILE WORKSHOP,Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,MOPED,2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,Uttarakhand,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2022.0,jun,6/1/2022,Uttarakhand,MOTOR CAR,4-Wheelers,4W_Personal,38.0
2022.0,jun,6/1/2022,Uttarakhand,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2022.0,jun,6/1/2022,Uttarakhand,OMNI BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,Uttarakhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2022.0,jun,6/1/2022,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,22.0
2022.0,jun,6/1/2022,Uttarakhand,TRACTOR (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Uttarakhand,TRAILER (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,ADAPTED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,AGRICULTURAL TRACTOR,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,AMBULANCE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,ARMOURED/SPECIALISED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,ARTICULATED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,BUS,Bus,Bus,40.0
2022.0,jun,6/1/2022,Uttar Pradesh,CAMPER VAN / TRAILER,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,CASH VAN,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,10506.0
2022.0,jun,6/1/2022,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,463.0
2022.0,jun,6/1/2022,Uttar Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,GOODS CARRIER,Others,Others,5.0
2022.0,jun,6/1/2022,Uttar Pradesh,HARVESTER,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,HEARSES,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,MAXI CAB,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1296.0
2022.0,jun,6/1/2022,Uttar Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,MOBILE WORKSHOP,Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,6.0
2022.0,jun,6/1/2022,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,11.0
2022.0,jun,6/1/2022,Uttar Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,65.0
2022.0,jun,6/1/2022,Uttar Pradesh,OMNI BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,QUADRICYCLE (PRIVATE),Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,21.0
2022.0,jun,6/1/2022,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,43.0
2022.0,jun,6/1/2022,Uttar Pradesh,TRACTOR (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,Uttar Pradesh,TRAILER (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,ADAPTED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,AGRICULTURAL TRACTOR,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,AMBULANCE,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,ARTICULATED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,BUS,Bus,Bus,9.0
2022.0,jun,6/1/2022,West Bengal,CAMPER VAN / TRAILER,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,CASH VAN,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,CRANE MOUNTED VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,DUMPER,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,EARTH MOVING EQUIPMENT,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2022.0,jun,6/1/2022,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,62.0
2022.0,jun,6/1/2022,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,7.0
2022.0,jun,6/1/2022,West Bengal,EXCAVATOR (NT),Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,GOODS CARRIER,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,LUXURY CAB,4-Wheelers,4W_Shared,1.0
2022.0,jun,6/1/2022,West Bengal,MAXI CAB,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,617.0
2022.0,jun,6/1/2022,West Bengal,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,West Bengal,MOBILE CLINIC,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,MOPED,2-Wheelers,2W_Personal,0.0
2022.0,jun,6/1/2022,West Bengal,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2022.0,jun,6/1/2022,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,90.0
2022.0,jun,6/1/2022,West Bengal,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,43.0
2022.0,jun,6/1/2022,West Bengal,OMNI BUS,Bus,Bus,0.0
2022.0,jun,6/1/2022,West Bengal,OMNI BUS (PRIVATE USE),Bus,Bus,1.0
2022.0,jun,6/1/2022,West Bengal,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,RECOVERY VEHICLE,Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,26.0
2022.0,jun,6/1/2022,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,40.0
2022.0,jun,6/1/2022,West Bengal,TRACTOR (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,TRAILER (COMMERCIAL),Others,Others,0.0
2022.0,jun,6/1/2022,West Bengal,VEHICLE FITTED WITH GENERATOR,Others,Others,0.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,GOODS CARRIER,Others,Others,0.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,LUXURY CAB,4-Wheelers,4W_Shared,0.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,MAXI CAB,Others,Others,0.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,MOTOR CAR,4-Wheelers,4W_Personal,1.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2023.0,jun,6/1/2023,Andaman & Nicobar Island,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,ADAPTED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,AGRICULTURAL TRACTOR,Others,Others,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,BUS,Bus,Bus,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2.0
2023.0,jun,6/1/2023,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2.0
2023.0,jun,6/1/2023,Andhra Pradesh,GOODS CARRIER,Others,Others,1.0
2023.0,jun,6/1/2023,Andhra Pradesh,HARVESTER,Others,Others,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,LUXURY CAB,4-Wheelers,4W_Shared,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,MAXI CAB,Others,Others,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,904.0
2023.0,jun,6/1/2023,Andhra Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,MOPED,2-Wheelers,2W_Personal,1.0
2023.0,jun,6/1/2023,Andhra Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,2.0
2023.0,jun,6/1/2023,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,154.0
2023.0,jun,6/1/2023,Andhra Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,99.0
2023.0,jun,6/1/2023,Andhra Pradesh,OMNI BUS,Bus,Bus,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,ROAD ROLLER,Others,Others,0.0
2023.0,jun,6/1/2023,Andhra Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2.0
2023.0,jun,6/1/2023,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1.0
2023.0,jun,6/1/2023,Andhra Pradesh,TRACTOR (COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,AMBULANCE,Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,BUS,Bus,Bus,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,DUMPER,Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,EXCAVATOR (NT),Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,GOODS CARRIER,Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,MAXI CAB,Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,OMNI BUS,Bus,Bus,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,TRACTOR (COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Arunachal Pradesh,TRAILER (COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Assam,ADAPTED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,AGRICULTURAL TRACTOR,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,AMBULANCE,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,ANIMAL AMBULANCE,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,ARTICULATED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,BUS,Bus,Bus,0.0
2023.0,jun,6/1/2023,Assam,CAMPER VAN / TRAILER,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0.0
2023.0,jun,6/1/2023,Assam,CASH VAN,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,CRANE MOUNTED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,DUMPER,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,4412.0
2023.0,jun,6/1/2023,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,82.0
2023.0,jun,6/1/2023,Assam,EXCAVATOR (NT),Others,Others,0.0
2023.0,jun,6/1/2023,Assam,GOODS CARRIER,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,HARVESTER,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,MAXI CAB,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,177.0
2023.0,jun,6/1/2023,Assam,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2023.0,jun,6/1/2023,Assam,MOPED,2-Wheelers,2W_Personal,0.0
2023.0,jun,6/1/2023,Assam,MOTOR CAB,4-Wheelers,4W_Shared,12.0
2023.0,jun,6/1/2023,Assam,MOTOR CAR,4-Wheelers,4W_Personal,16.0
2023.0,jun,6/1/2023,Assam,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0.0
2023.0,jun,6/1/2023,Assam,RECOVERY VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Assam,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,29.0
2023.0,jun,6/1/2023,Assam,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,373.0
2023.0,jun,6/1/2023,Assam,TRACTOR (COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Assam,TRAILER (AGRICULTURAL),Others,Others,0.0
2023.0,jun,6/1/2023,Assam,TRAILER (COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,ADAPTED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,AGRICULTURAL TRACTOR,Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,AMBULANCE,Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,ARTICULATED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,BUS,Bus,Bus,0.0
2023.0,jun,6/1/2023,Bihar,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,5095.0
2023.0,jun,6/1/2023,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,60.0
2023.0,jun,6/1/2023,Bihar,GOODS CARRIER,Others,Others,2.0
2023.0,jun,6/1/2023,Bihar,HARVESTER,Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,MAXI CAB,Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,517.0
2023.0,jun,6/1/2023,Bihar,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2023.0,jun,6/1/2023,Bihar,MOPED,2-Wheelers,2W_Personal,3.0
2023.0,jun,6/1/2023,Bihar,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2023.0,jun,6/1/2023,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,52.0
2023.0,jun,6/1/2023,Bihar,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2023.0,jun,6/1/2023,Bihar,OMNI BUS,Bus,Bus,0.0
2023.0,jun,6/1/2023,Bihar,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2023.0,jun,6/1/2023,Bihar,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,62.0
2023.0,jun,6/1/2023,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,347.0
2023.0,jun,6/1/2023,Bihar,TRACTOR (COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,TRAILER (AGRICULTURAL),Others,Others,0.0
2023.0,jun,6/1/2023,Bihar,TRAILER (COMMERCIAL),Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,ADAPTED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,AGRICULTURAL TRACTOR,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,AMBULANCE,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,ARMOURED/SPECIALISED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,ARTICULATED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,BUS,Bus,Bus,0.0
2023.0,jun,6/1/2023,Chhattisgarh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,CRANE MOUNTED VEHICLE,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,DUMPER,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,EARTH MOVING EQUIPMENT,Others,Others,0.0
2023.0,jun,6/1/2023,Chhattisgarh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
